ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021
{C64A3664-1AA9-4E4C-8B3C-D4A22827B8BD},105000,1997-07-14 00:00,WD3 8UW,S,0,F,NOAKES COTTAGE,2,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,990.566037735849,6.0,106.0,40.0,1900,WD3,1997,21531,7,Rickmansworth,2.34724,54300,7,0,0.0
{D37A0C23-3EB2-400A-A1AF-3FC522C67958},184950,2001-06-29 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 15,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2583.82229673093,3.0,71.58,71.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{13D88D5D-313E-4AA5-BBCA-EEFCC5316707},189950,2001-06-29 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 5,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2250.59241706161,3.0,84.4,71.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{32B99077-9A38-41BD-9827-70CA6B9DC52A},184950,2001-07-04 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 12,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2568.75,3.0,72.0,70.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{82530E5E-4F33-479F-A54B-1474B19A2C44},184950,2001-07-27 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 3,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2566.96738376128,3.0,72.05,62.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{3799C269-4013-4D20-AA1D-3BDF795B14D5},184950,2001-08-29 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 13,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2568.75,3.0,72.0,75.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{CFD10A0D-D200-4867-83E4-4F383316E765},199950,2001-09-17 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 8,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2725.97137014315,3.0,73.35,63.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{7935B2E2-D2B5-4986-ADC7-7C08E6BE41C6},194950,2001-09-18 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 10,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2712.91399944336,3.0,71.86,65.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{539D36A7-0BEA-46A8-8BB9-079363DA266C},247500,2001-10-03 00:00,WD3 8UU,S,0,F,CANAL COTTAGES,1,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2190.26548672566,5.0,113.0,43.0,1900,WD3,2001,21531,7,Rickmansworth,2.23709,54300,7,0,0.0
{27437EEA-D050-41BC-BAB2-FAA9D3D2A876},209950,2001-11-09 00:00,WD3 8UZ,F,1,L,WILLOW COURT,FLAT 11,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2933.08186644314,3.0,71.58,60.0,0,WD3,2001,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
{D45EBC00-C48F-4226-B341-B59D590540A0},194995,2002-03-28 00:00,WD3 8UZ,F,0,L,WILLOW COURT,FLAT 6,SPRINGWELL LANE,RICKMANSWORTH,RICKMANSWORTH,HILLINGDON,GREATER LONDON,2635.06756756757,4.0,74.0,76.0,2002,WD3,2002,21531,7,Rickmansworth,2.04874,54300,7,0,0.0
