ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year
{03117F8D-5030-4996-9176-42DB6B2E4BC9},74500,1995-01-05 00:00,NW11 6BB,F,0,L,"BIRNBECK COURT, 850",FLAT 25,FINCHLEY ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1379.62962962963,2.0,54.0,74.0,1990,NW11,1995
{83C1C13F-5405-45F0-88CF-275771D7F3D7},150000,1995-01-06 00:00,NW11 6LR,S,0,F,5,,EASTHOLM,LONDON,LONDON,BARNET,GREATER LONDON,1595.74468085106,5.0,94.0,58.0,1949,NW11,1995
{2AFD09A7-203C-4A89-BA31-26F32DE43E7C},99000,1995-01-11 00:00,NW11 7HF,F,0,L,6,,CHANDOS WAY,LONDON,LONDON,BARNET,GREATER LONDON,1367.97015337847,3.0,72.37,78.0,1990,NW11,1995
{B50DAF28-A6C4-4BAF-8E11-3572614D4D10},91000,1995-01-12 00:00,NW11 7HF,F,0,L,53,,CHANDOS WAY,LONDON,LONDON,BARNET,GREATER LONDON,1091.12709832134,3.0,83.4,76.0,1990,NW11,1995
{2A289E9C-E3AF-CDC8-E050-A8C063054829},2400,1995-01-12 00:00,NW11 9TA,T,0,F,81,,ELMCROFT CRESCENT,,LONDON,BARNET,GREATER LONDON,39.344262295082,2.0,61.0,63.0,1949,NW11,1995
{33846A49-9CAE-46DD-AAC4-4AC2F27F9E9B},111000,1995-01-18 00:00,NW11 7EU,T,0,F,3,,HAMPSTEAD GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,695.40157874953,8.0,159.62,62.0,1949,NW11,1995
{F1014318-935F-41FE-A339-633EE334F77B},889694,1995-01-20 00:00,NW11 6UP,D,0,L,54,,WILDWOOD ROAD,LONDON,LONDON,BARNET,GREATER LONDON,2580.31902552204,9.0,344.8,45.0,1929,NW11,1995
{E435876F-3BF7-4CB6-80CC-0E56677B700D},112000,1995-01-21 00:00,NW11 7SU,F,0,L,LEAFVIEW HOUSE,,THE PARK,LONDON,LONDON,BARNET,GREATER LONDON,957.264957264957,5.0,117.0,51.0,1949,NW11,1995
{9E9E218D-6EC2-49AB-8133-C7C8FB20FFF7},185000,1995-01-26 00:00,NW11 6DX,S,0,F,36,,BROOKLAND HILL,LONDON,LONDON,BARNET,GREATER LONDON,1978.60962566845,5.0,93.5,57.0,1929,NW11,1995
{A8EF957B-C833-4ADE-A660-DBDEC98C1C92},89950,1995-01-27 00:00,NW11 8NP,F,0,L,"HODFORD LODGE, 2 - 4",FLAT 7,HODFORD ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1436.21267763053,3.0,62.63,66.0,1949,NW11,1995
{DE153EC5-CFEE-4CB9-944A-AB84E27A50B5},95000,1995-01-30 00:00,NW11 9NS,S,0,F,13,,ALBA GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,456.730769230769,9.0,208.0,65.0,1949,NW11,1995
{47817DE9-3F00-4A42-ACE7-319119F0CD37},225000,1995-01-31 00:00,NW11 6YD,S,0,F,148,,WILLIFIELD WAY,LONDON,LONDON,BARNET,GREATER LONDON,1946.36678200692,5.0,115.6,39.0,1949,NW11,1995
{3292C6DF-C96E-446A-8A9E-09B001DBCA83},122000,1995-01-31 00:00,NW11 9JA,S,0,F,36,,HEATHFIELD GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,1089.28571428571,5.0,112.0,65.0,1949,NW11,1995
{464FBDBD-7049-4ED0-9483-3CCDE7D5ACFE},118000,1995-01-31 00:00,NW11 6AS,S,0,F,38,,ADDISON WAY,LONDON,LONDON,BARNET,GREATER LONDON,1669.02404526167,3.0,70.7,39.0,1949,NW11,1995
{30DBEBC4-196A-4ECC-B459-9864B027B457},122500,1995-02-06 00:00,NW11 8ER,F,0,L,40,FLAT 1,WOODSTOCK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1209.27936821323,4.0,101.3,42.0,1929,NW11,1995
{688B69E2-6219-493D-96D0-B9D4B37D657A},125000,1995-02-06 00:00,NW11 6YG,T,0,L,104,,WILLIFIELD WAY,LONDON,LONDON,BARNET,GREATER LONDON,1146.78899082569,5.0,109.0,58.0,1929,NW11,1995
{2A289E9C-E4F9-CDC8-E050-A8C063054829},1000,1995-02-06 00:00,NW11 6LR,S,1,F,22,,EASTHOLM,,LONDON,BARNET,GREATER LONDON,6.94444444444444,8.0,144.0,64.0,1929,NW11,1995
{6C8776A1-674A-42E2-B91E-6E35AD4C961B},139500,1995-02-06 00:00,NW11 9BT,T,0,F,18,,GOLDERS GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,1516.63405088063,4.0,91.98,64.0,1949,NW11,1995
{8930408D-185F-40D4-A130-AA4DB23AB6D1},65000,1995-02-06 00:00,NW11 7PE,F,0,L,955A,,FINCHLEY ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1574.99394233099,2.0,41.27,61.0,1949,NW11,1995
{988E18C3-FEEE-47BC-8F9E-B3EE8F67A7E8},57800,1995-02-10 00:00,NW11 7ET,T,0,F,4,,DINGWALL GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,458.657355975242,7.0,126.02,71.0,1949,NW11,1995
{2A289E9F-74D6-CDC8-E050-A8C063054829},39000,1995-02-13 00:00,NW11 9LE,F,0,L,BRENT VIEW HOUSE,FLAT 8,NORTH CIRCULAR ROAD,,LONDON,BARNET,GREATER LONDON,397.553516819572,6.0,98.1,37.0,1949,NW11,1995
{3F5F6323-7A17-4C15-8DCB-4CCC6A0B2931},74950,1995-02-14 00:00,NW11 0EB,F,0,L,COURTLEIGH,FLAT 3,BRIDGE LANE,LONDON,LONDON,BARNET,GREATER LONDON,1242.95190713101,3.0,60.3,64.0,1949,NW11,1995
{253FA7D0-9660-4EEA-81CD-E456247A708B},108000,1995-02-15 00:00,NW11 0NT,F,1,L,22B,,TEMPLARS AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,1301.20481927711,4.0,83.0,50.0,1949,NW11,1995
{046EF6AC-694D-4732-B654-DA8A0F1D3C8E},144000,1995-02-20 00:00,NW11 9DP,T,0,F,38,,SANDRINGHAM ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1266.82501979414,6.0,113.67,33.0,1949,NW11,1995
{07287BA0-31C4-4CF9-A429-6EA48EC771E8},180000,1995-02-20 00:00,NW11 6BJ,T,0,F,26,,CONNAUGHT DRIVE,LONDON,LONDON,BARNET,GREATER LONDON,1052.63157894737,9.0,171.0,69.0,1949,NW11,1995
{F212C463-88FC-4A3A-A2AF-9305609B0EBE},137500,1995-02-20 00:00,NW11 7ER,S,0,F,3,,CLIFTON GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,585.106382978723,6.0,235.0,47.0,1949,NW11,1995
{B318362E-BBA3-4DE9-AB57-32BE007C3389},64000,1995-02-21 00:00,NW11 6BT,F,1,L,51,,BEAUFORT PARK,LONDON,LONDON,BARNET,GREATER LONDON,901.408450704225,3.0,71.0,74.0,1949,NW11,1995
{64B2A56D-2C43-4540-8018-16BC2EC636D2},72000,1995-02-24 00:00,NW11 6DH,F,0,L,FALLODEN COURT,FLAT 9,BROOKLAND RISE,LONDON,LONDON,BARNET,GREATER LONDON,855.513307984791,4.0,84.16,55.0,1929,NW11,1995
{EDF3D548-B3F4-4A52-8598-F3EC6242D40E},600000,1995-02-28 00:00,NW11 7LS,F,0,L,18,,HAMPSTEAD WAY,LONDON,LONDON,BARNET,GREATER LONDON,2142.85714285714,9.0,280.0,70.0,1949,NW11,1995
{A3889A48-F2A0-4347-B921-B10AB3E34498},157000,1995-02-28 00:00,NW11 0DJ,S,0,F,8,,HALLSWELLE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1012.90322580645,8.0,155.0,60.0,1949,NW11,1995
{1F8139DA-DDC5-4CE6-A2A3-265276AA419C},210000,1995-03-01 00:00,NW11 0JS,S,0,F,89,,PRINCES PARK AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,1107.24454286618,9.0,189.66,48.0,1949,NW11,1995
{32FE406F-2431-4B81-9FC0-8D2A1AE05AC0},100000,1995-03-02 00:00,NW11 6BB,F,1,L,"BIRNBECK COURT, 850",FLAT 55,FINCHLEY ROAD,LONDON,LONDON,BARNET,GREATER LONDON,1492.53731343284,4.0,67.0,76.0,1990,NW11,1995
