ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year,Index of Multiple Deprivation,London zone,Nearest station,Distance to station,Average Income,IMD decile,PTAL2021,AI2021,ARIMA_Predictions
{1220D490-E99E-42DF-8909-830A16D00FC8},79000,1995-01-04,NW2 7JH,T,,F,97,,COLES GREEN ROAD,LONDON,LONDON,BRENT,GREATER LONDON,908.045977011494,4.0,87.0,69.0,1949.0,NW2,1995,9517,3,Hendon,1.60557,49600,3,2,9.38064954739054,0.0
{CC1E305A-D07A-4A1F-9A70-4DE7C597CD7A},84000,1995-01-05,NW2 7NJ,T,,F,80,,WARREN ROAD,LONDON,LONDON,BRENT,GREATER LONDON,1012.04819277108,4.0,83.0,65.0,1929.0,NW2,1995,8142,3,Neasden,1.36738,46200,3,2,6.81934936148369,0.0
{60926636-1CED-4875-8F2B-7760F9E3EFFA},74800,1995-01-05,NW2 4PR,F,,L,4,,GAY CLOSE,LONDON,LONDON,BRENT,GREATER LONDON,937.578340436199,4.0,79.78,65.0,1966.0,NW2,1995,13251,2,Willesden Green,0.604727,56700,5,2,6.60150562456589,0.0
{2832295F-7B73-4C4A-B04E-30FF4729057F},107000,1995-01-06,NW2 5BB,T,,F,4,,LINACRE ROAD,LONDON,LONDON,BRENT,GREATER LONDON,922.413793103448,6.0,116.0,58.0,1929.0,NW2,1995,9415,2,Willesden Green,0.470895,52800,3,3,13.3039185324139,0.0
{E500B279-DAEB-4B76-BDF0-6D52FDE01885},60000,1995-01-06,NW2 7SB,F,,L,103,,TANFIELD AVENUE,LONDON,LONDON,BRENT,GREATER LONDON,1142.85714285714,3.0,52.5,59.0,1949.0,NW2,1995,7979,3,Neasden,0.781807,45800,3,2,9.24234652096115,0.0
{33829060-EB7C-4E9D-A6E5-22454C828261},68000,1995-01-09,NW2 6NS,S,,F,13,,MASCOTTS CLOSE,LONDON,LONDON,BRENT,GREATER LONDON,764.044943820225,4.0,89.0,65.0,1975.0,NW2,1995,8720,3,Cricklewood,1.03097,49600,3,2,6.67421305768592,0.0
{9B777DE7-4D0F-44C4-903F-EC89F037628B},63000,1995-01-09,NW2 7TE,T,,F,896,,NORTH CIRCULAR ROAD,LONDON,LONDON,BRENT,GREATER LONDON,759.036144578313,4.0,83.0,63.0,1949.0,NW2,1995,6869,3,Hendon,1.4507,46200,3,1b,4.23020431768362,0.0
{9F67479B-ED71-44D2-BD5B-591243865623},105000,1995-01-10,NW2 1ED,S,,F,47,,CUMBRIAN GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,1312.5,5.0,80.0,56.0,1966.0,NW2,1995,14638,3,Cricklewood,0.868336,52000,5,2,7.91098624945981,0.0
{2A289E9E-AE77-CDC8-E050-A8C063054829},40250,1995-01-11,NW2 7ER,F,,L,18A,,COLES GREEN ROAD,,LONDON,BRENT,GREATER LONDON,638.888888888889,3.0,63.0,51.0,1949.0,NW2,1995,11593,3,Cricklewood,1.39901,49600,4,3,10.9375101926791,0.0
{7AA09230-D6DF-4CF9-A786-716A07CD58BC},80000,1995-01-12,NW2 6DP,T,,F,8A,,OAKLANDS ROAD,LONDON,LONDON,BRENT,GREATER LONDON,3582.62427227944,1.0,22.33,36.0,1966.0,NW2,1995,7082,3,Cricklewood,0.317158,55000,3,6a,27.0679832313794,0.0
