ID,Price,Date,Postcode,Type,Newbuild,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year
{2A289E9E-A07E-CDC8-E050-A8C063054829},44000,1995-01-02 00:00,SE15 1QA,T,,F,5,,HOLBECK ROW,,LONDON,SOUTHWARK,GREATER LONDON,452.302631578947,4.0,97.28,69.0,1929.0,SE15,1995
{3602997F-9608-4884-A1D9-A014A1AD0484},78000,1995-01-05 00:00,SE15 4LF,T,,F,67,,MAXTED ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,757.281553398058,4.0,103.0,63.0,1929.0,SE15,1995
{498346E2-65EC-4C35-8528-A9D959B4C2AE},107000,1995-01-05 00:00,SE15 5DF,S,,F,19,,HOLLY GROVE,LONDON,LONDON,SOUTHWARK,GREATER LONDON,710.868987509965,5.0,150.52,55.0,1900.0,SE15,1995
{067806C4-5F97-4DAC-89B1-61B0525F9FF9},62000,1995-01-10 00:00,SE15 4HY,T,,F,46,,GOWLETT ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,574.074074074074,5.0,108.0,64.0,1975.0,SE15,1995
{2A289E9C-E250-CDC8-E050-A8C063054829},34000,1995-01-10 00:00,SE15 2NL,F,,L,13B,,ASTBURY ROAD,,LONDON,SOUTHWARK,GREATER LONDON,607.142857142857,4.0,56.0,44.0,1929.0,SE15,1995
{2A289E9C-E33A-CDC8-E050-A8C063054829},35100,1995-01-12 00:00,SE15 2HF,T,,F,16,,MONTPELIER ROAD,,LONDON,SOUTHWARK,GREATER LONDON,258.088235294118,6.0,136.0,58.0,1929.0,SE15,1995
{142E75FA-86EE-4D64-8A6F-E4C44AEF1515},54000,1995-01-12 00:00,SE15 4LN,T,,F,29,,WINGFIELD STREET,LONDON,LONDON,SOUTHWARK,GREATER LONDON,562.5,6.0,96.0,49.0,1929.0,SE15,1995
{07D4EC6B-4D2C-4E76-AB98-EBACB6EA8A22},65000,1995-01-12 00:00,SE15 3UE,F,,F,18A,,WAVENEY AVENUE,LONDON,LONDON,SOUTHWARK,GREATER LONDON,915.492957746479,4.0,71.0,47.0,1900.0,SE15,1995
{2A289E9E-80FD-CDC8-E050-A8C063054829},39500,1995-01-16 00:00,SE15 3DD,F,,L,15,FLAT 1,INVERTON ROAD,,LONDON,SOUTHWARK,GREATER LONDON,987.006496751624,2.0,40.02,47.0,1929.0,SE15,1995
{5ADECEF9-E967-46D3-8764-C6F60F25FAB7},59499,1995-01-18 00:00,SE15 4AR,F,,L,75A,,CHOUMERT ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,999.479254157568,3.0,59.53,69.0,1900.0,SE15,1995
{2A289E9C-E2F7-CDC8-E050-A8C063054829},35000,1995-01-20 00:00,SE15 4HA,F,,L,"HENLEY COURT, 90",FLAT 3,PECKHAM RYE,,LONDON,SOUTHWARK,GREATER LONDON,760.869565217391,3.0,46.0,76.0,1990.0,SE15,1995
{2A289E9C-E420-CDC8-E050-A8C063054829},28000,1995-01-20 00:00,SE15 3HZ,F,,L,171A,,PECKHAM RYE,,LONDON,SOUTHWARK,GREATER LONDON,466.666666666667,3.0,60.0,58.0,1929.0,SE15,1995
{2A289E9E-C576-CDC8-E050-A8C063054829},35000,1995-01-24 00:00,SE15 4HR,F,,L,MAYFAIR COURT,FLAT 6,FENWICK ROAD,,LONDON,SOUTHWARK,GREATER LONDON,571.895424836601,3.0,61.2,80.0,1982.0,SE15,1995
{2A289E9C-E1AC-CDC8-E050-A8C063054829},30000,1995-01-25 00:00,SE15 3BZ,T,,F,40,,HARLESCOTT ROAD,,LONDON,SOUTHWARK,GREATER LONDON,212.765957446808,6.0,141.0,50.0,1929.0,SE15,1995
{2A289E9C-E3C4-CDC8-E050-A8C063054829},22500,1995-01-27 00:00,SE15 3BG,F,,L,"PRIORY COURT, 1",FLAT 32,CHELTENHAM ROAD,,LONDON,SOUTHWARK,GREATER LONDON,468.75,2.0,48.0,58.0,1975.0,SE15,1995
{29CF31A3-33E5-401D-B2C2-995A5E63A653},60000,1995-01-27 00:00,SE15 6NP,T,,F,3A,,TRAFALGAR AVENUE,LONDON,LONDON,SOUTHWARK,GREATER LONDON,406.118857452281,5.0,147.74,37.0,1929.0,SE15,1995
{3F714417-5876-466B-8406-F78AC871459B},58000,1995-01-27 00:00,SE15 4RF,T,,F,100,,BELLENDEN ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,630.434782608696,4.0,92.0,40.0,1900.0,SE15,1995
{2A289E9C-E3A6-CDC8-E050-A8C063054829},25000,1995-01-31 00:00,SE15 5JD,F,,L,43,,YARNFIELD SQUARE,,LONDON,SOUTHWARK,GREATER LONDON,367.647058823529,3.0,68.0,66.0,1975.0,SE15,1995
{C1016878-A6D2-4EA6-A395-4EFEE6152E54},75000,1995-01-31 00:00,SE15 2BN,T,,F,15,,WROXTON ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,721.986907970736,4.0,103.88,46.0,1929.0,SE15,1995
{0903FA7D-D72A-4D41-B0E6-88F92285DBA8},67500,1995-01-31 00:00,SE15 5NP,T,,F,22,,DENMAN ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,557.851239669421,6.0,121.0,62.0,1929.0,SE15,1995
{2A289E9F-8DC9-CDC8-E050-A8C063054829},38000,1995-02-08 00:00,SE15 2ST,F,,L,9,,BURCHELL ROAD,,LONDON,SOUTHWARK,GREATER LONDON,904.761904761905,2.0,42.0,66.0,1949.0,SE15,1995
{2A289E9D-5A59-CDC8-E050-A8C063054829},21000,1995-02-08 00:00,SE15 3JL,F,,L,MEDINA HOUSE,FLAT 14,RYE HILL PARK,,LONDON,SOUTHWARK,GREATER LONDON,297.619047619048,3.0,70.56,65.0,1975.0,SE15,1995
{2A289E9C-E42B-CDC8-E050-A8C063054829},22000,1995-02-09 00:00,SE15 3XY,F,,L,20,,BARTON CLOSE,,LONDON,SOUTHWARK,GREATER LONDON,435.040537868301,2.0,50.57,71.0,1975.0,SE15,1995
{9FBE931B-8E23-4C25-B89D-D8B839BFD2C8},73000,1995-02-10 00:00,SE15 4HL,T,,F,40,,KINSALE ROAD,LONDON,LONDON,SOUTHWARK,GREATER LONDON,917.431192660551,3.0,79.57,23.0,1900.0,SE15,1995
{2A289E9D-F4AA-CDC8-E050-A8C063054829},45000,1995-02-14 00:00,SE15 4DB,F,,L,108A,,OGLANDER ROAD,,LONDON,SOUTHWARK,GREATER LONDON,633.802816901409,3.0,71.0,63.0,1929.0,SE15,1995
{2A289E9F-F4C7-CDC8-E050-A8C063054829},43000,1995-02-14 00:00,SE15 4HW,F,,L,32,FLAT 1,FENWICK ROAD,,LONDON,SOUTHWARK,GREATER LONDON,909.667865453776,2.0,47.27,65.0,1929.0,SE15,1995
